Unnamed: 0,Unnamed: 1,source_file,year
,,buena vista.xlsx,2020
Table of Contents,,buena vista.xlsx,2020
Page,Contest,buena vista.xlsx,2020
1,Registered Voters,buena vista.xlsx,2020
2,President and Vice President ( 1),buena vista.xlsx,2020
3,United States Senator ( 1),buena vista.xlsx,2020
4,United States Representative District 4 ( 1),buena vista.xlsx,2020
5,State Senator District 6 ( 1),buena vista.xlsx,2020
6,State Representative District 11 ( 1),buena vista.xlsx,2020
7,County Supervisor Dist 4 ( 1),buena vista.xlsx,2020
8,County Supervisor Dist 5 ( 1),buena vista.xlsx,2020
9,County Auditor ( 1),buena vista.xlsx,2020
10,Sheriff ( 1),buena vista.xlsx,2020
11,Barnes Twp Trustees ( 2),buena vista.xlsx,2020
12,Brooke Township Trustee ( 2),buena vista.xlsx,2020
13,Coon Township Trustees ( 2),buena vista.xlsx,2020
14,Elk Township Trustees ( 2),buena vista.xlsx,2020
15,Fairfield Township Trustees ( 2),buena vista.xlsx,2020
16,Fairfield Twp Trustee Vacancy ( 1),buena vista.xlsx,2020
17,Fairfield Twp Clerk Vacancy ( 1),buena vista.xlsx,2020
18,Grant Township Trustees ( 2),buena vista.xlsx,2020
19,Hayes Township Trustees ( 2),buena vista.xlsx,2020
20,Lee Township Trustees ( 2),buena vista.xlsx,2020
21,Lincoln Township Trustees ( 2),buena vista.xlsx,2020
22,Maple Valley Township Trustees ( 2),buena vista.xlsx,2020
23,Newell Township Trustees ( 2),buena vista.xlsx,2020
24,Nokomis Township Trustees ( 2),buena vista.xlsx,2020
25,Poland Township Trustees ( 2),buena vista.xlsx,2020
26,Providence Township Trustees ( 2),buena vista.xlsx,2020
27,Scott Township Trustees ( 2),buena vista.xlsx,2020
28,Washington Township Trustees ( 2),buena vista.xlsx,2020
29,Hospital Trustees ( 2),buena vista.xlsx,2020
30,Soil and Water Conservation Dist Comm ( 3),buena vista.xlsx,2020
31,County Extension Council Members ( 4),buena vista.xlsx,2020
32,Supreme Court Justice - Christopher McDonald ( 1),buena vista.xlsx,2020
33,Supreme Court Justice - Thomas Waterman ( 1),buena vista.xlsx,2020
34,Supreme Court Justice - Susan Kay Christensen ( 1),buena vista.xlsx,2020
35,Supreme Court Justice - Edward Mansfield ( 1),buena vista.xlsx,2020
36,Court of Appeals Judge - Julie A. Schumacher ( 1),buena vista.xlsx,2020
37,Court of Appeals Judge - Sharon Soorholtz Greer ( 1),buena vista.xlsx,2020
38,Court of Appeals Judge - Thomas N. Bower ( 1),buena vista.xlsx,2020
39,Court of Appeals Judge - David May ( 1),buena vista.xlsx,2020
40,District 3A Judge - Charles K. Borth ( 1),buena vista.xlsx,2020
41,District 3A Judge - Carl J. Petersen ( 1),buena vista.xlsx,2020
42,District 3A Associate Judge - Andrew Justin Smith ( 1),buena vista.xlsx,2020
43,"Question 1 - Shall there be a convention to revise the Constitution, and propose amendment or amendments to same? ( 1)",buena vista.xlsx,2020
,,butler.xlsx,2020
Table of Contents,,butler.xlsx,2020
Page,Contest,butler.xlsx,2020
1,Registered Voters,butler.xlsx,2020
2,President and Vice President ( 1),butler.xlsx,2020
3,United States Senator ( 1),butler.xlsx,2020
4,United States Representative District 4 ( 1),butler.xlsx,2020
5,State Representative District 50 ( 1),butler.xlsx,2020
6,State Representative District 54 ( 1),butler.xlsx,2020
7,Supervisor Dist. 1 ( 1),butler.xlsx,2020
8,County Auditor ( 1),butler.xlsx,2020
9,County Sheriff ( 1),butler.xlsx,2020
10,Albion TWP Trustee ( 1),butler.xlsx,2020
11,Beaver TWP Trustee ( 1),butler.xlsx,2020
12,Beaver TWP Trustee To Fill Vacancy ( 1),butler.xlsx,2020
13,Bennezette TWP Trustee ( 1),butler.xlsx,2020
14,Butler TWP Trustee ( 1),butler.xlsx,2020
15,Coldwater TWP Trustee ( 1),butler.xlsx,2020
16,Dayton TWP Trustee ( 1),butler.xlsx,2020
17,Fremont TWP Trustee ( 1),butler.xlsx,2020
18,Jackson TWP Trustee ( 1),butler.xlsx,2020
19,Jefferson TWP Trustee ( 1),butler.xlsx,2020
20,Madison TWP Trustee ( 1),butler.xlsx,2020
21,Monroe TWP Trustee ( 1),butler.xlsx,2020
22,Ripley TWP Trustee ( 1),butler.xlsx,2020
23,Shell Rock TWP Trustee ( 1),butler.xlsx,2020
24,Shell Rock TWP Trustee To Fill Vacancy ( 1),butler.xlsx,2020
25,Washington TWP Trustee ( 1),butler.xlsx,2020
26,Washington TWP Trustee To Fill Vacancy ( 1),butler.xlsx,2020
27,Washington TWP Clerk To Fill Vacancy ( 1),butler.xlsx,2020
28,Pittsford TWP Trustee ( 1),butler.xlsx,2020
29,West Point TWP Trustee ( 1),butler.xlsx,2020
30,Soil and Water Conservation Dist. Commissioner ( 3),butler.xlsx,2020
31,County Agricultural Extension Council ( 4),butler.xlsx,2020
32,County Agricultural Extension Council To Fill Vacancy ( 1),butler.xlsx,2020
33,Supreme Court Justice - Thomas Waterman ( 1),butler.xlsx,2020
34,Supreme Court Justice - Susan Kay Christensen ( 1),butler.xlsx,2020
35,Supreme Court Justice - Edward Mansfield ( 1),butler.xlsx,2020
36,Supreme Court Justice - Christopher McDonald ( 1),butler.xlsx,2020
37,Court of Appeals Judge - Sharon Soorholtz Greer ( 1),butler.xlsx,2020
38,Court of Appeals Judge - Thomas N. Bower ( 1),butler.xlsx,2020
39,Court of Appeals Judge - David May ( 1),butler.xlsx,2020
40,Court of Appeals Judge - Julie A. Schumacher ( 1),butler.xlsx,2020
41,District 2A Judge - Gregg R. Rosenbladt ( 1),butler.xlsx,2020
42,District 2A Judge - DeDra Schroeder ( 1),butler.xlsx,2020
43,District 2A Judge - Colleen D. Weiland ( 1),butler.xlsx,2020
44,District 2A Judge - Christopher Foy ( 1),butler.xlsx,2020
45,District 2A Associate Judge - Adam D. Sauer ( 1),butler.xlsx,2020
46,District 2A Associate Judge - Karen Kaufman Salic ( 1),butler.xlsx,2020
47,"Question 1 - Shall there be a convention to revise the Constitution, and propose amendment or amendments to same? ( 1)",butler.xlsx,2020
,,calhoun.xlsx,2020
Table of Contents,,calhoun.xlsx,2020
Page,Contest,calhoun.xlsx,2020
1,Registered Voters,calhoun.xlsx,2020
2,President and Vice President ( 1),calhoun.xlsx,2020
3,United States Senator ( 1),calhoun.xlsx,2020
4,United States Representative District 4 ( 1),calhoun.xlsx,2020
5,State Representative District 10 ( 1),calhoun.xlsx,2020
6,County Supervisor Dist. 1 ( 1),calhoun.xlsx,2020
7,County Supervisor Dist. 3 ( 1),calhoun.xlsx,2020
8,County Auditor ( 1),calhoun.xlsx,2020
9,County Sheriff ( 1),calhoun.xlsx,2020
10,Butler Township Trustee ( 2),calhoun.xlsx,2020
11,Calhoun Township Trustee ( 2),calhoun.xlsx,2020
12,Calhoun Township Trustee Vacancy ( 1),calhoun.xlsx,2020
13,Cedar Township Trustee ( 2),calhoun.xlsx,2020
14,Center Township Trustee ( 2),calhoun.xlsx,2020
15,Elm Grove Township Trustee ( 2),calhoun.xlsx,2020
16,Elm Grove Township Trustee Vacancy ( 1),calhoun.xlsx,2020
17,Garfield Township Trustee ( 2),calhoun.xlsx,2020
18,Greenfield Township Trustee ( 2),calhoun.xlsx,2020
19,Jackson Township Trustee ( 2),calhoun.xlsx,2020
20,Jackson Township Trustee Vacancy ( 1),calhoun.xlsx,2020
21,Lake Creek Township Trustee ( 2),calhoun.xlsx,2020
22,Lincoln Township Trustee ( 2),calhoun.xlsx,2020
23,Logan Township Trustee ( 2),calhoun.xlsx,2020
24,Reading Township Trustee ( 2),calhoun.xlsx,2020
25,Sherman Township Trustee ( 2),calhoun.xlsx,2020
26,Twin Lakes Township Trustee ( 2),calhoun.xlsx,2020
27,Union Township Trustee ( 2),calhoun.xlsx,2020
28,Williams Township Trustee ( 2),calhoun.xlsx,2020
29,Williams Clerk Trustee Vacancy ( 1),calhoun.xlsx,2020
30,Soil and Water Conservation Dist. Commissioner ( 3),calhoun.xlsx,2020
31,County Agricultural Extension Council ( 4),calhoun.xlsx,2020
32,Supreme Court Justice - Susan Kay Christensen ( 1),calhoun.xlsx,2020
33,Supreme Court Justice - Edward Mansfield ( 1),calhoun.xlsx,2020
34,Supreme Court Justice - Christopher McDonald ( 1),calhoun.xlsx,2020
35,Supreme Court Justice - Thomas Waterman ( 1),calhoun.xlsx,2020
36,Court of Appeals Judge - Thomas N. Bower ( 1),calhoun.xlsx,2020
37,Court of Appeals Judge - David May ( 1),calhoun.xlsx,2020
38,Court of Appeals Judge - Julie A. Schumacher ( 1),calhoun.xlsx,2020
39,Court of Appeals Judge - Sharon Soorholtz Greer ( 1),calhoun.xlsx,2020
40,District 2B Judge - Bethany Currie ( 1),calhoun.xlsx,2020
41,District 2B Judge - Angela L. Doyle ( 1),calhoun.xlsx,2020
42,District 2B Judge - James C. Ellefson ( 1),calhoun.xlsx,2020
43,District 2B Judge - Amy M. Moore ( 1),calhoun.xlsx,2020
44,District 2B Judge - Christopher C. Polking ( 1),calhoun.xlsx,2020
45,District 2B Judge - Gina C. Badding ( 1),calhoun.xlsx,2020
46,District 2B Associate Judge - Joseph L. Tofilon ( 1),calhoun.xlsx,2020
47,District 2B Associate Judge - James B. Malloy ( 1),calhoun.xlsx,2020
48,District 2B Associate Judge - Stephen A. Owen ( 1),calhoun.xlsx,2020
49,"Question 1 - Shall there be a convention to revise the Constitution, and propose amendment or amendments to same? ( 1)",calhoun.xlsx,2020
,,carroll.xlsx,2020
Table of Contents,,carroll.xlsx,2020
Page,Contest,carroll.xlsx,2020
1,Registered Voters,carroll.xlsx,2020
2,President and Vice President ( 1),carroll.xlsx,2020
3,United States Senator ( 1),carroll.xlsx,2020
4,United States Representative District 4 ( 1),carroll.xlsx,2020
5,State Senator District 6 ( 1),carroll.xlsx,2020
6,State Representative District 12 ( 1),carroll.xlsx,2020
7,Board of Supervisor Dist. 1 ( 1),carroll.xlsx,2020
8,Board of Supervisor Dist. 3 ( 1),carroll.xlsx,2020
9,Board of Supervisor Dist. 5 ( 1),carroll.xlsx,2020
10,County Auditor ( 1),carroll.xlsx,2020
11,County Sheriff ( 1),carroll.xlsx,2020
12,County Treasurer To Fill Vacancy ( 1),carroll.xlsx,2020
13,"Arcadia Township Trustee, 2021 Term ( 1)",carroll.xlsx,2020
14,"Arcadia Township Trustee, 2022 Term ( 1)",carroll.xlsx,2020
15,"Eden Township Trustee, 2021 Term ( 1)",carroll.xlsx,2020
16,"Eden Township Trustee, 2022 Term ( 1)",carroll.xlsx,2020
17,"Ewoldt Township Trustee, 2021 Term ( 1)",carroll.xlsx,2020
18,"Ewoldt Township Trustee, 2022 Term ( 1)",carroll.xlsx,2020
19,"Glidden Township Trustee, 2021 Term ( 1)",carroll.xlsx,2020
20,"Glidden Township Trustee, 2022 Term ( 1)",carroll.xlsx,2020
21,"Grant Township Trustee, 2021 Term ( 1)",carroll.xlsx,2020
22,"Grant Township Trustee, 2022 Term ( 1)",carroll.xlsx,2020
23,"Jasper Township Trustee, 2021 Term ( 1)",carroll.xlsx,2020
24,"Jasper Township Trustee, 2022 Term ( 1)",carroll.xlsx,2020
25,"Newton Township Trustee, 2021 Term ( 1)",carroll.xlsx,2020
26,"Newton Township Trustee, 2022 Term ( 1)",carroll.xlsx,2020
27,"Richland Township Trustee, 2021 Term ( 1)",carroll.xlsx,2020
28,"Richland Township Trustee, 2022 Term ( 1)",carroll.xlsx,2020
29,"Sheridan Township Trustee, 2021 Term ( 1)",carroll.xlsx,2020
30,"Sheridan Township Trustee, 2022 Term ( 1)",carroll.xlsx,2020
31,"Union Township Trustee, 2021 Term ( 1)",carroll.xlsx,2020
32,"Union Township Trustee, 2022 Term ( 1)",carroll.xlsx,2020
33,"Washington Township Trustee, 2021 Term ( 1)",carroll.xlsx,2020
34,"Washington Township Trustee, 2022 Term ( 1)",carroll.xlsx,2020
35,"Wheatland Township Trustee, 2021 Term ( 1)",carroll.xlsx,2020
36,"Wheatland Township Trustee, 2022 Term ( 1)",carroll.xlsx,2020
37,Soil and Water Conservation District Commissioner ( 3),carroll.xlsx,2020
38,County Agricultural Extension Council ( 4),carroll.xlsx,2020
39,Supreme Court Justice - Edward Mansfield ( 1),carroll.xlsx,2020
40,Supreme Court Justice - Christopher McDonald ( 1),carroll.xlsx,2020
41,Supreme Court Justice - Thomas Waterman ( 1),carroll.xlsx,2020
42,Supreme Court Justice - Susan Kay Christensen ( 1),carroll.xlsx,2020
43,Court of Appeals Judge - David May ( 1),carroll.xlsx,2020
44,Court of Appeals Judge - Julie A. Schumacher ( 1),carroll.xlsx,2020
45,Court of Appeals Judge - Sharon Soorholtz Greer ( 1),carroll.xlsx,2020
46,Court of Appeals Judge - Thomas N. Bower ( 1),carroll.xlsx,2020
47,District 2B Judge - Angela L. Doyle ( 1),carroll.xlsx,2020
48,District 2B Judge - James C. Ellefson ( 1),carroll.xlsx,2020
49,District 2B Judge - Amy M. Moore ( 1),carroll.xlsx,2020
50,District 2B Judge - Christopher C. Polking ( 1),carroll.xlsx,2020
51,District 2B Judge - Gina C. Badding ( 1),carroll.xlsx,2020
52,District 2B Judge - Bethany Currie ( 1),carroll.xlsx,2020
53,District 2B Associate Judge - Stephen A. Owen ( 1),carroll.xlsx,2020
54,District 2B Associate Judge - Joseph L. Tofilon ( 1),carroll.xlsx,2020
55,District 2B Associate Judge - James B. Malloy ( 1),carroll.xlsx,2020
56,"Question 1 - Shall there be a convention to revise the Constitution, and propose amendment or amendments to same? ( 1)",carroll.xlsx,2020
,,cass.xlsx,2020
Table of Contents,,cass.xlsx,2020
Page,Contest,cass.xlsx,2020
1,Registered Voters,cass.xlsx,2020
2,President and Vice President ( 1),cass.xlsx,2020
3,United States Senator ( 1),cass.xlsx,2020
4,United States Representative District 3 ( 1),cass.xlsx,2020
5,State Senator District 10 ( 1),cass.xlsx,2020
6,State Representative District 20 ( 1),cass.xlsx,2020
7,State Representative District 21 ( 1),cass.xlsx,2020
8,Board of Supervisors Dist. 1 ( 1),cass.xlsx,2020
9,Board of Supervisors Dist. 4 ( 1),cass.xlsx,2020
10,Board of Supervisors Dist. 5 ( 1),cass.xlsx,2020
11,County Auditor ( 1),cass.xlsx,2020
12,County Sheriff ( 1),cass.xlsx,2020
13,County Attorney TFV ( 1),cass.xlsx,2020
14,Edna Township Trustee ( 1),cass.xlsx,2020
15,Union Township Trustee ( 1),cass.xlsx,2020
16,County Hospital Trustees ( 3),cass.xlsx,2020
17,Soil and Water Conservation Dist. Commissioner ( 3),cass.xlsx,2020
18,County Agricultural Extension Council ( 4),cass.xlsx,2020
19,Supreme Court Justice - Christopher McDonald ( 1),cass.xlsx,2020
20,Supreme Court Justice - Thomas Waterman ( 1),cass.xlsx,2020
21,Supreme Court Justice - Susan Kay Christensen ( 1),cass.xlsx,2020
22,Supreme Court Justice - Edward Mansfield ( 1),cass.xlsx,2020
23,Court of Appeals Judge - Julie A. Schumacher ( 1),cass.xlsx,2020
24,Court of Appeals Judge - Sharon Soorholtz Greer ( 1),cass.xlsx,2020
25,Court of Appeals Judge - Thomas N. Bower ( 1),cass.xlsx,2020
26,Court of Appeals Judge - David May ( 1),cass.xlsx,2020
27,District 4 Judge - James S. Heckerman ( 1),cass.xlsx,2020
28,District 4 Judge - Michael Donn Hooper ( 1),cass.xlsx,2020
29,District 4 Judge - Margaret J. Reyes ( 1),cass.xlsx,2020
30,District 4 Judge - Amy L. Zacharias ( 1),cass.xlsx,2020
31,District 4 Judge - Craig Michael Dreismeier ( 1),cass.xlsx,2020
32,District 4 Associate Judge - Eric John Nelson ( 1),cass.xlsx,2020
33,District 4 Associate Judge - Scott D. Strait ( 1),cass.xlsx,2020
34,District 4 Associate Judge - Jennifer A. Benson ( 1),cass.xlsx,2020
35,"Question 1 - Shall there be a convention to revise the Constitution, and propose amendment or amendments to same? ( 1)",cass.xlsx,2020
,,cedar.xlsx,2020
Table of Contents,,cedar.xlsx,2020
Page,Contest,cedar.xlsx,2020
1,Registered Voters,cedar.xlsx,2020
2,President and Vice President ( 1),cedar.xlsx,2020
3,United States Senator ( 1),cedar.xlsx,2020
4,United States Representative District 2 ( 1),cedar.xlsx,2020
5,State Representative District 73 ( 1),cedar.xlsx,2020
6,County Board of Supervisors ( 3),cedar.xlsx,2020
7,County Auditor ( 1),cedar.xlsx,2020
8,County Sheriff ( 1),cedar.xlsx,2020
9,Cass Township Trustees ( 2),cedar.xlsx,2020
10,Center Township Trustees ( 2),cedar.xlsx,2020
11,Iowa Township Trustees ( 2),cedar.xlsx,2020
12,Rochester Township Trustees ( 2),cedar.xlsx,2020
13,Dayton Township Trustees ( 2),cedar.xlsx,2020
14,Fairfield Township Trustees ( 2),cedar.xlsx,2020
15,Farmington Township Trustees ( 2),cedar.xlsx,2020
16,Farmington Township Trustees-To Fill Vacancy ( 1),cedar.xlsx,2020
17,Sugar Creek Township Trustees ( 2),cedar.xlsx,2020
18,Fremont Township Trustees ( 2),cedar.xlsx,2020
19,Red Oak Township Trustees ( 2),cedar.xlsx,2020
20,Red Oak Township Trustees-To Fill Vacancy ( 1),cedar.xlsx,2020
21,Gower Township Trustees ( 2),cedar.xlsx,2020
22,Springdale Township Trustees ( 2),cedar.xlsx,2020
23,Inland Township Trustees ( 2),cedar.xlsx,2020
24,Linn Township Trustees ( 2),cedar.xlsx,2020
25,Pioneer Township Trustees ( 2),cedar.xlsx,2020
26,Pioneer Township Trustees-To Fill Vacancy ( 1),cedar.xlsx,2020
27,Massillon Township Trustees ( 2),cedar.xlsx,2020
28,Springfield Township Trustees ( 2),cedar.xlsx,2020
29,Springfield Township Clerk-To Fill Vacancy ( 1),cedar.xlsx,2020
30,Soil and Water Conservation District Commissioners ( 3),cedar.xlsx,2020
31,Soil and Water Conservation District Commissioners-To Fill Vacancy ( 1),cedar.xlsx,2020
32,County Agricultural Extension Council Members ( 4),cedar.xlsx,2020
33,Supreme Court Justice - Thomas Waterman ( 1),cedar.xlsx,2020
34,Supreme Court Justice - Susan Kay Christensen ( 1),cedar.xlsx,2020
35,Supreme Court Justice - Edward Mansfield ( 1),cedar.xlsx,2020
36,Supreme Court Justice - Christopher McDonald ( 1),cedar.xlsx,2020
37,Court of Appeals Judge - Sharon Soorholtz Greer ( 1),cedar.xlsx,2020
38,Court of Appeals Judge - Thomas N. Bower ( 1),cedar.xlsx,2020
39,Court of Appeals Judge - David May ( 1),cedar.xlsx,2020
40,Court of Appeals Judge - Julie A. Schumacher ( 1),cedar.xlsx,2020
41,District 7 Judge - Joel William Barrows ( 1),cedar.xlsx,2020
42,District 7 Judge - Mark R. Fowler ( 1),cedar.xlsx,2020
43,District 7 Judge - Marlita A. Greve ( 1),cedar.xlsx,2020
44,District 7 Judge - Henry William Latham II ( 1),cedar.xlsx,2020
45,District 7 Judge - Mark R. Lawson ( 1),cedar.xlsx,2020
46,District 7 Judge - Patrick A. McElyea ( 1),cedar.xlsx,2020
47,District 7 Judge - Tamra J. Roberts ( 1),cedar.xlsx,2020
48,District 7 Associate Judge - Christine Dalton Ploof ( 1),cedar.xlsx,2020
49,District 7 Associate Judge - Korie Talkington ( 1),cedar.xlsx,2020
50,District 7 Associate Judge - Cheryl Eileen Traum ( 1),cedar.xlsx,2020
51,"Question 1 - Shall there be a convention to revise the Constitution, and propose amendment or amendments to same? ( 1)",cedar.xlsx,2020
,,cerro gordo.xlsx,2020
Table of Contents,,cerro gordo.xlsx,2020
Page,Contest,cerro gordo.xlsx,2020
1,Registered Voters,cerro gordo.xlsx,2020
2,President and Vice President ( 1),cerro gordo.xlsx,2020
3,United States Senator ( 1),cerro gordo.xlsx,2020
4,United States Representative District 4 ( 1),cerro gordo.xlsx,2020
5,State Senator District 26 ( 1),cerro gordo.xlsx,2020
6,State Representative District 52 ( 1),cerro gordo.xlsx,2020
7,State Representative District 53 ( 1),cerro gordo.xlsx,2020
8,State Representative District 54 ( 1),cerro gordo.xlsx,2020
9,Board of Supervisors District 1 ( 1),cerro gordo.xlsx,2020
10,Board of Supervisors District 3 ( 1),cerro gordo.xlsx,2020
11,County Auditor ( 1),cerro gordo.xlsx,2020
12,County Sheriff ( 1),cerro gordo.xlsx,2020
13,County Recorder TFV ( 1),cerro gordo.xlsx,2020
14,Clear Lake Township Trustee ( 2),cerro gordo.xlsx,2020
15,Clear Lake Township Clerk TFV ( 1),cerro gordo.xlsx,2020
16,Falls Township Trustee ( 2),cerro gordo.xlsx,2020
17,Grant Township Trustee ( 2),cerro gordo.xlsx,2020
18,Lincoln Township Trustee ( 2),cerro gordo.xlsx,2020
19,Lincoln Township Clerk TFV ( 1),cerro gordo.xlsx,2020
20,Portland Township Trustee ( 2),cerro gordo.xlsx,2020
21,Union Township Trustee ( 2),cerro gordo.xlsx,2020
22,Soil & Water Conservation District Commissioner ( 3),cerro gordo.xlsx,2020
23,County Ag Extension Council Member ( 4),cerro gordo.xlsx,2020
24,For County Agricultural Extension Council Member TFV ( 1),cerro gordo.xlsx,2020
25,Clear Lake Sanitary District Trustee ( 1),cerro gordo.xlsx,2020
26,For Clear Lake Sanitary District Trustee TFV ( 2),cerro gordo.xlsx,2020
27,Supreme Court Justice - Susan Kay Christensen ( 1),cerro gordo.xlsx,2020
28,Supreme Court Justice - Edward Mansfield ( 1),cerro gordo.xlsx,2020
29,Supreme Court Justice - Christopher McDonald ( 1),cerro gordo.xlsx,2020
